budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,release_year,genres_parsed,production_countries_parsed
200000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",http://www.sonypictures.com/movies/spider-man2/,558,"[{""id"": 851, ""name"": ""dual identity""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 5983, ""name"": ""pizza boy""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 14991, ""name"": ""tentacle""}, {""id"": 34079, ""name"": ""death""}, {""id"": 163074, ""name"": ""super villain""}]",en,Spider-Man 2,"Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood.",35.149586,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Laura Ziskin Productions"", ""id"": 326}, {""name"": ""Marvel Enterprises"", ""id"": 19551}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-06-25,783766341,127.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,There's a hero in all of us.,Spider-Man 2,6.7,4321,2004.0,"['Action', 'Adventure', 'Fantasy']",['United States of America']
210000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",,36668,"[{""id"": 1852, ""name"": ""mutant""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10761, ""name"": ""superhuman""}, {""id"": 161271, ""name"": ""beast""}, {""id"": 161893, ""name"": ""cyclops""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,X-Men: The Last Stand,"When a cure is found to treat mutations, lines are drawn amongst the X-Men and The Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.",3.857526,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Major Studio Partners"", ""id"": 445}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""thinkfilm"", ""id"": 12247}, {""name"": ""Marvel Enterprises"", ""id"": 19551}, {""name"": ""X3 Canada Productions"", ""id"": 79028}, {""name"": ""X3US Productions"", ""id"": 79029}, {""name"": ""XM3 Service"", ""id"": 79030}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-05-24,459359555,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Take a Stand,X-Men: The Last Stand,6.3,3525,2006.0,"['Adventure', 'Action', 'Science Fiction', 'Thriller']","['Canada', 'United Kingdom', 'United States of America']"
150000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",http://www.transformersmovie.com/,8373,"[{""id"": 1160, ""name"": ""egypt""}, {""id"": 1670, ""name"": ""sun""}, {""id"": 4630, ""name"": ""chaos""}, {""id"": 8264, ""name"": ""symbol""}, {""id"": 9854, ""name"": ""artifact""}, {""id"": 10607, ""name"": ""transformers""}, {""id"": 11117, ""name"": ""tank""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Transformers: Revenge of the Fallen,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",21.939663,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""Hasbro Studios"", ""id"": 22826}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-06-19,836297228,150.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Revenge is coming.,Transformers: Revenge of the Fallen,6.0,3138,2009.0,"['Science Fiction', 'Action', 'Adventure']",['United States of America']
200000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",https://www.warnerbros.com/terminator-salvation,534,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 530, ""name"": ""prophecy""}, {""id"": 582, ""name"": ""san francisco""}, {""id"": 679, ""name"": ""cyborg""}, {""id"": 1373, ""name"": ""killer robot""}, {""id"": 1420, ""name"": ""gas station""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6092, ""name"": ""army""}, {""id"": 6112, ""name"": ""firearm""}, {""id"": 11159, ""name"": ""wartime""}, {""id"": 12670, ""name"": ""los angeles""}]",en,Terminator Salvation,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",71.862892,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""The Halcyon Company"", ""id"": 4021}, {""name"": ""Wonderland Sound and Vision"", ""id"": 4022}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-05-20,371353001,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,The End Begins.,Terminator Salvation,5.9,2463,2009.0,"['Action', 'Science Fiction', 'Thriller']","['Germany', 'Italy', 'United Kingdom', 'United States of America']"
185000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",http://www.indianajones.com/site/index.html,217,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 483, ""name"": ""riddle""}, {""id"": 1294, ""name"": ""whip""}, {""id"": 1454, ""name"": ""treasure""}, {""id"": 1547, ""name"": ""mexico city""}, {""id"": 2650, ""name"": ""leather jacket""}, {""id"": 4276, ""name"": ""machinegun""}, {""id"": 4939, ""name"": ""alien phenomenons""}, {""id"": 5566, ""name"": ""maya civilization""}, {""id"": 5967, ""name"": ""peru""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 9830, ""name"": ""nuclear explosion""}, {""id"": 18524, ""name"": ""refrigerator""}, {""id"": 41586, ""name"": ""archaeologist""}, {""id"": 176731, ""name"": ""indiana jones""}, {""id"": 184134, ""name"": ""archeology\u00a0""}]",en,Indiana Jones and the Kingdom of the Crystal Skull,"Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.",75.674458,"[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-05-21,786636033,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,The adventure continues . . .,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2495,2008.0,"['Adventure', 'Action']",['United States of America']
180000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",http://disney.go.com/disneypictures/wall-e/,10681,"[{""id"": 9799, ""name"": ""romantic comedy""}]",en,WALL·E,"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",66.390712,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}, {""name"": ""FortyFour Studios"", ""id"": 93408}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-06-22,521311860,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,An adventure beyond the ordinar-E.,WALL·E,7.8,6296,2008.0,"['Animation', 'Family']",['United States of America']
140000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",,5174,"[{""id"": 1704, ""name"": ""ambassador""}]",en,Rush Hour 3,"After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority, but his personal struggles with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother.",22.57178,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-08-08,258022233,91.0,"[{""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,The Rush Is On!,Rush Hour 3,6.1,783,2007.0,"['Action', 'Comedy', 'Crime', 'Thriller']",['United States of America']
200000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.sonypictures.com/movies/2012,14161,"[{""id"": 2163, ""name"": ""civilization""}, {""id"": 5096, ""name"": ""natural disaster""}, {""id"": 10150, ""name"": ""end of the world""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 12332, ""name"": ""apocalypse""}, {""id"": 14796, ""name"": ""destruction""}, {""id"": 163398, ""name"": ""volcanic eruption""}, {""id"": 208090, ""name"": ""mayan""}, {""id"": 230910, ""name"": ""ark""}, {""id"": 232318, ""name"": ""solar""}, {""id"": 232339, ""name"": ""destruction  of mankind""}]",en,2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",45.274225,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Centropolis Entertainment"", ""id"": 347}, {""name"": ""The Mark Gordon Company"", ""id"": 1557}, {""name"": ""Farewell Productions"", ""id"": 10905}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-10-10,769653595,158.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""bo"", ""name"": """"}]",Released,We Were Warned.,2012,5.6,4903,2009.0,"['Action', 'Adventure', 'Science Fiction']","['Canada', 'United States of America']"
200000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",http://disney.go.com/disneypictures/achristmascarol/?cmp=dcom_VAN_WDSHE_ACC_van_dcomcc__Extl,17979,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 8250, ""name"": ""victorian england""}, {""id"": 10594, ""name"": ""money""}, {""id"": 33965, ""name"": ""christmas eve""}, {""id"": 33966, ""name"": ""scrooge""}, {""id"": 161174, ""name"": ""christmas carol""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 170457, ""name"": ""lesson""}, {""id"": 180975, ""name"": ""charles dickens""}, {""id"": 207317, ""name"": ""christmas""}]",en,A Christmas Carol,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",39.744242,"[{""name"": ""Walt Disney"", ""id"": 5888}, {""name"": ""ImageMovers"", ""id"": 11395}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-11-04,325233863,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Season's Greedings,A Christmas Carol,6.6,1095,2009.0,"['Animation', 'Drama']",['United States of America']
180000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",,411,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 616, ""name"": ""witch""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 1430, ""name"": ""self sacrifice""}, {""id"": 1442, ""name"": ""winter""}, {""id"": 1990, ""name"": ""cupboard""}, {""id"": 2042, ""name"": ""beaver""}, {""id"": 2043, ""name"": ""lion""}, {""id"": 6187, ""name"": ""fairy-tale figure""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 166930, ""name"": ""narnia""}, {""id"": 170362, ""name"": ""fantasy world""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",67.391328,"[{""name"": ""Walt Disney"", ""id"": 5888}, {""name"": ""Walden Media"", ""id"": 10221}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-12-07,748806957,143.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,Evil Has Reigned For 100 Years...,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.7,2629,2005.0,"['Adventure', 'Family', 'Fantasy']","['United Kingdom', 'United States of America']"
185000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",http://thedarkknight.warnerbros.com/dvdsite/,155,"[{""id"": 849, ""name"": ""dc comics""}, {""id"": 853, ""name"": ""crime fighter""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 3151, ""name"": ""scarecrow""}, {""id"": 4426, ""name"": ""sadism""}, {""id"": 4630, ""name"": ""chaos""}, {""id"": 6969, ""name"": ""gotham city""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 9537, ""name"": ""joker""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10044, ""name"": ""tragic hero""}, {""id"": 10291, ""name"": ""organized crime""}, {""id"": 18023, ""name"": ""criminal mastermind""}, {""id"": 33518, ""name"": ""district attorney""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 163074, ""name"": ""super villain""}, {""id"": 163455, ""name"": ""super powers""}, {""id"": 230775, ""name"": ""batman""}]",en,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",187.322927,"[{""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}, {""name"": ""Syncopy"", ""id"": 9996}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-07-16,1004558444,152.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,Why So Serious?,The Dark Knight,8.2,12002,2008.0,"['Drama', 'Action', 'Crime', 'Thriller']","['United Kingdom', 'United States of America']"
175000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",http://disney.go.com/disneypictures/up/,14160,"[{""id"": 965, ""name"": ""age difference""}, {""id"": 1291, ""name"": ""central and south america""}, {""id"": 9903, ""name"": ""balloon""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 175715, ""name"": ""floating in the air""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 221536, ""name"": ""exploring""}]",en,Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",92.201962,"[{""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-05-13,735099082,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Up,7.7,6870,2009.0,"['Animation', 'Comedy', 'Family', 'Adventure']",['United States of America']
175000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.monstersvsaliens.com/,15512,"[{""id"": 9951, ""name"": ""alien""}, {""id"": 10891, ""name"": ""giant robot""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Monsters vs Aliens,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",36.167578,"[{""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-03-19,381509870,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"When aliens attack, monsters fight back.",Monsters vs Aliens,6.0,1423,2009.0,"['Animation', 'Family', 'Adventure', 'Science Fiction']",['United States of America']
140000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",http://www.ironmanmovie.com/,1726,"[{""id"": 539, ""name"": ""middle east""}, {""id"": 6163, ""name"": ""arms dealer""}, {""id"": 8613, ""name"": ""malibu""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 12555, ""name"": ""tony stark""}, {""id"": 173776, ""name"": ""iron man""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 180547, ""name"": ""marvel cinematic universe""}, {""id"": 208630, ""name"": ""counter terrorism""}, {""id"": 209756, ""name"": ""agent coulson""}]",en,Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",120.725053,"[{""name"": ""Marvel Studios"", ""id"": 420}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-04-30,585174222,126.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fa"", ""name"": ""\u0641\u0627\u0631\u0633\u06cc""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}]",Released,Heroes aren't born. They're built.,Iron Man,7.4,8776,2008.0,"['Action', 'Science Fiction', 'Adventure']",['United States of America']
145000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",http://www.themummy.com/,1735,[],en,The Mummy: Tomb of the Dragon Emperor,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",60.034162,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""China Film Co-Production Corporation"", ""id"": 2269}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Alphaville Films"", ""id"": 11462}, {""name"": ""Sommers Company, The"", ""id"": 19643}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-07-01,401128639,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""sa"", ""name"": """"}]",Released,A New Evil Awakens.,The Mummy: Tomb of the Dragon Emperor,5.2,1387,2008.0,"['Adventure', 'Action', 'Fantasy']","['Germany', 'United States of America']"
175000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://www.evanalmighty.com/,2698,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 1850, ""name"": ""daily life""}, {""id"": 2587, ""name"": ""married couple""}, {""id"": 3848, ""name"": ""support""}, {""id"": 5905, ""name"": ""father""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 6150, ""name"": ""faith""}, {""id"": 6603, ""name"": ""baustelle""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 18165, ""name"": ""animal""}, {""id"": 18330, ""name"": ""nature""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 210450, ""name"": ""noah's ark""}]",en,Evan Almighty,God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,27.082182,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Shady Acres Entertainment"", ""id"": 159}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Playtone"", ""id"": 4171}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-06-09,173000000,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A comedy of biblical proportions,Evan Almighty,5.3,1151,2007.0,"['Fantasy', 'Comedy', 'Family']",['United States of America']
175000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.gijoemovie.com/,14869,"[{""id"": 949, ""name"": ""terrorist""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 1576, ""name"": ""technology""}, {""id"": 3467, ""name"": ""warhead""}, {""id"": 6086, ""name"": ""government""}, {""id"": 8570, ""name"": ""president""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10563, ""name"": ""attack""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 155551, ""name"": ""lasers""}, {""id"": 156075, ""name"": ""evil""}, {""id"": 191574, ""name"": ""cobra""}]",en,G.I. Joe: The Rise of Cobra,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",32.852443,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Hasbro"", ""id"": 2598}, {""name"": ""Kontsept Film Company"", ""id"": 76067}]","[{""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-08-04,302469017,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""gd"", ""name"": """"}]",Released,"When all else fails, they don't.",G.I. Joe: The Rise of Cobra,5.6,1962,2009.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['Czech Republic', 'United States of America']"
165000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",,5255,"[{""id"": 1991, ""name"": ""santa claus""}, {""id"": 5801, ""name"": ""nerd""}, {""id"": 6150, ""name"": ""faith""}, {""id"": 9989, ""name"": ""gift""}, {""id"": 9995, ""name"": ""bell""}, {""id"": 33678, ""name"": ""beard""}, {""id"": 34154, ""name"": ""north pole""}, {""id"": 41312, ""name"": ""chute""}, {""id"": 41314, ""name"": ""trestle""}, {""id"": 48711, ""name"": ""ticket""}, {""id"": 207317, ""name"": ""christmas""}]",en,The Polar Express,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",47.323228,"[{""name"": ""Golden Mean"", ""id"": 1867}, {""name"": ""Playtone"", ""id"": 4171}, {""name"": ""ImageMovers"", ""id"": 11395}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-11-10,305875730,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,This holiday season... believe.,The Polar Express,6.4,1474,2004.0,"['Adventure', 'Animation', 'Family', 'Fantasy']",['United States of America']
